content,label,tokens
SouthwestAir thanks to EllaMae at LAS counter for going above and beyond to help us get back to ABQ after our flight was cancelled flightled,1,"['SouthwestAir', 'thanks', 'to', 'EllaMae', 'at', 'LAS', 'counter', 'for', 'going', 'above', 'and', 'beyond', 'to', 'help', 'us', 'get', 'back', 'to', 'ABQ', 'after', 'our', 'flight', 'was', 'cancelled', 'flightled']"
VirginAmerica how about some free drinks on the flight back for the free promo,1,"['VirginAmerica', 'how', 'about', 'some', 'free', 'drinks', 'on', 'the', 'flight', 'back', 'for', 'the', 'free', 'promo']"
SouthwestAir is hosting an TheAcademy party in the terminal in atlanta peanutsonaplatter,1,"['SouthwestAir', 'is', 'hosting', 'an', 'TheAcademy', 'party', 'in', 'the', 'terminal', 'in', 'atlanta', 'peanutsonaplatter']"
united leaving soon thanks,1,"['united', 'leaving', 'soon', 'thanks']"
SouthwestAir sent thanks VP,1,"['SouthwestAir', 'sent', 'thanks', 'VP']"
USAirways yes i did thank you they did a great job turning the flight in jan,1,"['USAirways', 'yes', 'i', 'did', 'thank', 'you', 'they', 'did', 'a', 'great', 'job', 'turning', 'the', 'flight', 'in', 'jan']"
united thanks  not sure arranged move to the earlier flight but im at the gate with a seat assignment super nice agent at gate c4 ORD,1,"['united', 'thanks', 'not', 'sure', 'arranged', 'move', 'to', 'the', 'earlier', 'flight', 'but', 'im', 'at', 'the', 'gate', 'with', 'a', 'seat', 'assignment', 'super', 'nice', 'agent', 'at', 'gate', 'c4', 'ORD']"
JetBlue thanks for listening doesnt mean i dont appreciate you,1,"['JetBlue', 'thanks', 'for', 'listening', 'doesnt', 'mean', 'i', 'dont', 'appreciate', 'you']"
SouthwestAir knows whats up that BlackHistoryMonth commercial just another thing to add to reasons why i fly with SouthWestAirlines,1,"['SouthwestAir', 'knows', 'whats', 'up', 'that', 'BlackHistoryMonth', 'commercial', 'just', 'another', 'thing', 'to', 'add', 'to', 'reasons', 'why', 'i', 'fly', 'with', 'SouthWestAirlines']"
JetBlue thanks for the info already doing it now before we board looking forward to the future upgrades JetBlue,1,"['JetBlue', 'thanks', 'for', 'the', 'info', 'already', 'doing', 'it', 'now', 'before', 'we', 'board', 'looking', 'forward', 'to', 'the', 'future', 'upgrades', 'JetBlue']"
united resolved over hour of work on ground  somehow the system reset itself during takeoff i appreciate the quick responseservice,1,"['united', 'resolved', 'over', 'hour', 'of', 'work', 'on', 'ground', 'somehow', 'the', 'system', 'reset', 'itself', 'during', 'takeoff', 'i', 'appreciate', 'the', 'quick', 'responseservice']"
united thanks for looking into this and for getting back to me via DM glad to hear my bag is finally being delivered to me thanks again,1,"['united', 'thanks', 'for', 'looking', 'into', 'this', 'and', 'for', 'getting', 'back', 'to', 'me', 'via', 'DM', 'glad', 'to', 'hear', 'my', 'bag', 'is', 'finally', 'being', 'delivered', 'to', 'me', 'thanks', 'again']"
united worked like a charm bag was waiting on the carousel when we got to baggage claim welldone goodflight friendlysky,1,"['united', 'worked', 'like', 'a', 'charm', 'bag', 'was', 'waiting', 'on', 'the', 'carousel', 'when', 'we', 'got', 'to', 'baggage', 'claim', 'welldone', 'goodflight', 'friendlysky']"
JetBlue FerrisSalameh love JetBlues speedy twitter customer service,1,"['JetBlue', 'FerrisSalameh', 'love', 'JetBlues', 'speedy', 'twitter', 'customer', 'service']"
SouthwestAir has the smoooothest flight attendants SouthwestSmoothie,1,"['SouthwestAir', 'has', 'the', 'smoooothest', 'flight', 'attendants', 'SouthwestSmoothie']"
VirginAmerica got it squared away someone picked up as soon as i tweeted should have tweeted sooner winking_face,1,"['VirginAmerica', 'got', 'it', 'squared', 'away', 'someone', 'picked', 'up', 'as', 'soon', 'as', 'i', 'tweeted', 'should', 'have', 'tweeted', 'sooner', 'winking_face']"
JetBlue i flew to san francisco from fort lauderdale with you last year had a fantastic time so would like to go back,1,"['JetBlue', 'i', 'flew', 'to', 'san', 'francisco', 'from', 'fort', 'lauderdale', 'with', 'you', 'last', 'year', 'had', 'a', 'fantastic', 'time', 'so', 'would', 'like', 'to', 'go', 'back']"
AmericanAir thanks keep me updated just hope i make either of my connections to killeen tx,1,"['AmericanAir', 'thanks', 'keep', 'me', 'updated', 'just', 'hope', 'i', 'make', 'either', 'of', 'my', 'connections', 'to', 'killeen', 'tx']"
united my bag reference ID number is IND43728M thanks for looking at it,1,"['united', 'my', 'bag', 'reference', 'ID', 'number', 'is', 'IND43728M', 'thanks', 'for', 'looking', 'at', 'it']"
USAirways thank you so much its been a very stressful day,1,"['USAirways', 'thank', 'you', 'so', 'much', 'its', 'been', 'a', 'very', 'stressful', 'day']"
united i will as soon as i am done with my article thanks tom,1,"['united', 'i', 'will', 'as', 'soon', 'as', 'i', 'am', 'done', 'with', 'my', 'article', 'thanks', 'tom']"
united i think this is the best first class i have ever gotten denver to LAX and its wonderful,1,"['united', 'i', 'think', 'this', 'is', 'the', 'best', 'first', 'class', 'i', 'have', 'ever', 'gotten', 'denver', 'to', 'LAX', 'and', 'its', 'wonderful']"
SouthwestAir katie gate c47 denver international fantastic customer service helping me and 2 new flyers thx for amazing staff,1,"['SouthwestAir', 'katie', 'gate', 'c47', 'denver', 'international', 'fantastic', 'customer', 'service', 'helping', 'me', 'and', '2', 'new', 'flyers', 'thx', 'for', 'amazing', 'staff']"
SouthwestAir got help from a nice lady on the phone in georgia thank you,1,"['SouthwestAir', 'got', 'help', 'from', 'a', 'nice', 'lady', 'on', 'the', 'phone', 'in', 'georgia', 'thank', 'you']"
SouthwestAir thanks so much,1,"['SouthwestAir', 'thanks', 'so', 'much']"
united amazing hospitality and helpfulness from anthony lastella great staff clapping_handsclapping_handsclapping_handsairplane def flying united again,1,"['united', 'amazing', 'hospitality', 'and', 'helpfulness', 'from', 'anthony', 'lastella', 'great', 'staff', 'clapping_handsclapping_handsclapping_handsairplane', 'def', 'flying', 'united', 'again']"
southwestair flight 4146 phi to den was staffed by a great crew freecomedyshow newlifetimecustomer,1,"['southwestair', 'flight', '4146', 'phi', 'to', 'den', 'was', 'staffed', 'by', 'a', 'great', 'crew', 'freecomedyshow', 'newlifetimecustomer']"
SouthwestAir i will do just about anything to GO TO THE VEGAS SHOW PLEASE MAN,1,"['SouthwestAir', 'i', 'will', 'do', 'just', 'about', 'anything', 'to', 'GO', 'TO', 'THE', 'VEGAS', 'SHOW', 'PLEASE', 'MAN']"
USAirways YOU ARE AMAZING YOU ARE THE BEST FOLLOW ME PLEASE folded_handsfolded_handsfolded_handscrying_facecrying_facecrying_facefolded_handsfolded_handsfolded_hands,1,"['USAirways', 'YOU', 'ARE', 'AMAZING', 'YOU', 'ARE', 'THE', 'BEST', 'FOLLOW', 'ME', 'PLEASE', 'folded_handsfolded_handsfolded_handscrying_facecrying_facecrying_facefolded_handsfolded_handsfolded_hands']"
united thank you for taking care of my mom and reflight booking problems her flight in phl,1,"['united', 'thank', 'you', 'for', 'taking', 'care', 'of', 'my', 'mom', 'and', 'reflight', 'booking', 'problems', 'her', 'flight', 'in', 'phl']"
AmericanAir fantastic thanks will try and tweet a photo of the view,1,"['AmericanAir', 'fantastic', 'thanks', 'will', 'try', 'and', 'tweet', 'a', 'photo', 'of', 'the', 'view']"
JetBlue thanks used phone instead of computer and it worked thx again,1,"['JetBlue', 'thanks', 'used', 'phone', 'instead', 'of', 'computer', 'and', 'it', 'worked', 'thx', 'again']"
united thank you for responding so quickly with a helpful tool dustyob,1,"['united', 'thank', 'you', 'for', 'responding', 'so', 'quickly', 'with', 'a', 'helpful', 'tool', 'dustyob']"
VirginAmerica hahaha face_with_tears_of_joyVirginAmerica YOU GUYS ARE AMAZING i LOVE YOU GUYSgrowing_heart,1,"['VirginAmerica', 'hahaha', 'face_with_tears_of_joyVirginAmerica', 'YOU', 'GUYS', 'ARE', 'AMAZING', 'i', 'LOVE', 'YOU', 'GUYSgrowing_heart']"
JetBlue i have a little more time then thatlol well actually a lot more 36 days more but im just excited,1,"['JetBlue', 'i', 'have', 'a', 'little', 'more', 'time', 'then', 'thatlol', 'well', 'actually', 'a', 'lot', 'more', '36', 'days', 'more', 'but', 'im', 'just', 'excited']"
united it was such a lovely part of this long day  attendants on UA5168 most UA795 were beyond exceptional today GiveThoseLadiesRaise,1,"['united', 'it', 'was', 'such', 'a', 'lovely', 'part', 'of', 'this', 'long', 'day', 'attendants', 'on', 'UA5168', 'most', 'UA795', 'were', 'beyond', 'exceptional', 'today', 'GiveThoseLadiesRaise']"
USAirways your ticket agents at gate 4 in providence airport rocked tonight especially kristy sorry if that is not the correct spelling,1,"['USAirways', 'your', 'ticket', 'agents', 'at', 'gate', '4', 'in', 'providence', 'airport', 'rocked', 'tonight', 'especially', 'kristy', 'sorry', 'if', 'that', 'is', 'not', 'the', 'correct', 'spelling']"
VirginAmerica another perfect flight how come on your planes the sun visors can stay down other carriers make you raise them,1,"['VirginAmerica', 'another', 'perfect', 'flight', 'how', 'come', 'on', 'your', 'planes', 'the', 'sun', 'visors', 'can', 'stay', 'down', 'other', 'carriers', 'make', 'you', 'raise', 'them']"
united 441 which also had 1 working WC in coach good thing this bird landed ahead of schedule i have to use the WC stat,1,"['united', '441', 'which', 'also', 'had', '1', 'working', 'WC', 'in', 'coach', 'good', 'thing', 'this', 'bird', 'landed', 'ahead', 'of', 'schedule', 'i', 'have', 'to', 'use', 'the', 'WC', 'stat']"
SouthwestAir has a beautiful fleet what a perfect evening to fly,1,"['SouthwestAir', 'has', 'a', 'beautiful', 'fleet', 'what', 'a', 'perfect', 'evening', 'to', 'fly']"
united love being told you would issue a refund when you couldnt get us out of the way of a hurricane to have it denied,1,"['united', 'love', 'being', 'told', 'you', 'would', 'issue', 'a', 'refund', 'when', 'you', 'couldnt', 'get', 'us', 'out', 'of', 'the', 'way', 'of', 'a', 'hurricane', 'to', 'have', 'it', 'denied']"
USAirways surprisingly quick response time by you and them thanks,1,"['USAirways', 'surprisingly', 'quick', 'response', 'time', 'by', 'you', 'and', 'them', 'thanks']"
USAirways thks US 1786 219 PHL to FLL overall 1st class has improved with more food now on PHL to FLL and most crews are super,1,"['USAirways', 'thks', 'US', '1786', '219', 'PHL', 'to', 'FLL', 'overall', '1st', 'class', 'has', 'improved', 'with', 'more', 'food', 'now', 'on', 'PHL', 'to', 'FLL', 'and', 'most', 'crews', 'are', 'super']"
united i see thanks for explaining,1,"['united', 'i', 'see', 'thanks', 'for', 'explaining']"
JetBlue thank you for always have the most amazing customer service bring on the disney princess half marathon,1,"['JetBlue', 'thank', 'you', 'for', 'always', 'have', 'the', 'most', 'amazing', 'customer', 'service', 'bring', 'on', 'the', 'disney', 'princess', 'half', 'marathon']"
united 1007 HoustonBogota boarding again safety first it seems the mechanics fixed the problem faster good energy to fly homefamily,1,"['united', '1007', 'HoustonBogota', 'boarding', 'again', 'safety', 'first', 'it', 'seems', 'the', 'mechanics', 'fixed', 'the', 'problem', 'faster', 'good', 'energy', 'to', 'fly', 'homefamily']"
united thnx,1,"['united', 'thnx']"
JetBlue EllaHenderson omg wish i had a flight today haha theres always next time have fun at LFT5,1,"['JetBlue', 'EllaHenderson', 'omg', 'wish', 'i', 'had', 'a', 'flight', 'today', 'haha', 'theres', 'always', 'next', 'time', 'have', 'fun', 'at', 'LFT5']"
SouthwestAir PaytonTaylor129 i love southwest and payton taylor,1,"['SouthwestAir', 'PaytonTaylor129', 'i', 'love', 'southwest', 'and', 'payton', 'taylor']"
USAirways excited that ill be flying from syracuse to interview in dallas on friday for the FA position this is a goal  dream of mine,1,"['USAirways', 'excited', 'that', 'ill', 'be', 'flying', 'from', 'syracuse', 'to', 'interview', 'in', 'dallas', 'on', 'friday', 'for', 'the', 'FA', 'position', 'this', 'is', 'a', 'goal', 'dream', 'of', 'mine']"
AmericanAir why thank you yayayay,1,"['AmericanAir', 'why', 'thank', 'you', 'yayayay']"
united thanks gate agent extraordinaire seau fong for helping me get rebooked out of boise and hopefully home to NYC sometime tonight,1,"['united', 'thanks', 'gate', 'agent', 'extraordinaire', 'seau', 'fong', 'for', 'helping', 'me', 'get', 'rebooked', 'out', 'of', 'boise', 'and', 'hopefully', 'home', 'to', 'NYC', 'sometime', 'tonight']"
united all goods ill call tomorrow thanks,1,"['united', 'all', 'goods', 'ill', 'call', 'tomorrow', 'thanks']"
united thank you have a nice evening,1,"['united', 'thank', 'you', 'have', 'a', 'nice', 'evening']"
united thanks,1,"['united', 'thanks']"
SouthwestAir my boyfriend and i have LOVED imaginedragons since 2009  it would be so awesome to go to vegas event any way you can help,1,"['SouthwestAir', 'my', 'boyfriend', 'and', 'i', 'have', 'LOVED', 'imaginedragons', 'since', '2009', 'it', 'would', 'be', 'so', 'awesome', 'to', 'go', 'to', 'vegas', 'event', 'any', 'way', 'you', 'can', 'help']"
AmericanAir thx just sent the DM,1,"['AmericanAir', 'thx', 'just', 'sent', 'the', 'DM']"
JetBlue thanks calling right now,1,"['JetBlue', 'thanks', 'calling', 'right', 'now']"
southwestair great job celebrating MardiGras2015  you own the industry  another reason im nuts for you,1,"['southwestair', 'great', 'job', 'celebrating', 'MardiGras2015', 'you', 'own', 'the', 'industry', 'another', 'reason', 'im', 'nuts', 'for', 'you']"
JetBlue you got yourselves hot ladies flying the air for life loyal,1,"['JetBlue', 'you', 'got', 'yourselves', 'hot', 'ladies', 'flying', 'the', 'air', 'for', 'life', 'loyal']"
SouthwestAir awesome thank you,1,"['SouthwestAir', 'awesome', 'thank', 'you']"
JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter excellent customer service and focus,1,"['JetBlue', 'thank', 'you', 'for', 'the', 'refund', 'of', 'the', 'change', 'fee', 'for', 'a', 'recent', 'flight', 'affected', 'by', 'our', 'bizarre', 'winter', 'excellent', 'customer', 'service', 'and', 'focus']"
united not just refunded but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA,1,"['united', 'not', 'just', 'refunded', 'but', 'for', 'those', 'of', 'us', 'who', 'are', 'on', 'vacation', 'to', 'get', 'a', 'free', 'room', 'night', 'to', 'make', 'up', 'for', 'making', 'us', 'sleep', 'in', 'DIA']"
SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger and her momma well done,1,"['SouthwestAir', 'kudos', 'to', 'the', 'crew', 'of', 'flight', '1050', 'to', 'GRR', 'for', 'making', 'a', 'very', 'special', 'memory', 'for', 'a', 'sweet', 'young', 'passenger', 'and', 'her', 'momma', 'well', 'done']"
VirginAmerica fav airline,1,"['VirginAmerica', 'fav', 'airline']"
AmericanAir have you seen blue go look it up,1,"['AmericanAir', 'have', 'you', 'seen', 'blue', 'go', 'look', 'it', 'up']"
JetBlue okay awesome thank you,1,"['JetBlue', 'okay', 'awesome', 'thank', 'you']"
AmericanAir thanks have emailed them how long should i expect for a response,1,"['AmericanAir', 'thanks', 'have', 'emailed', 'them', 'how', 'long', 'should', 'i', 'expect', 'for', 'a', 'response']"
united hey awesome thanks for the reply will be filling the form out AmericanAir,1,"['united', 'hey', 'awesome', 'thanks', 'for', 'the', 'reply', 'will', 'be', 'filling', 'the', 'form', 'out', 'AmericanAir']"
lovely RT JetBlue our fleets on fleek,1,"['lovely', 'RT', 'JetBlue', 'our', 'fleets', 'on', 'fleek']"
AmericanAir flight for tomorrow was cancelled flightled new one booked seats taken care of just a tweet to commend you all on the service thanks,1,"['AmericanAir', 'flight', 'for', 'tomorrow', 'was', 'cancelled', 'flightled', 'new', 'one', 'booked', 'seats', 'taken', 'care', 'of', 'just', 'a', 'tweet', 'to', 'commend', 'you', 'all', 'on', 'the', 'service', 'thanks']"
VirginAmerica not worried its been a great ride in a new plane with great crew all airlines should be like this,1,"['VirginAmerica', 'not', 'worried', 'its', 'been', 'a', 'great', 'ride', 'in', 'a', 'new', 'plane', 'with', 'great', 'crew', 'all', 'airlines', 'should', 'be', 'like', 'this']"
JetBlue thank you appreciate that,1,"['JetBlue', 'thank', 'you', 'appreciate', 'that']"
AmericanAir thank you,1,"['AmericanAir', 'thank', 'you']"
SouthwestAir tv stream means i get to spend my flight watching 1999 and 2011 womens world cup finals throwback bestflightever,1,"['SouthwestAir', 'tv', 'stream', 'means', 'i', 'get', 'to', 'spend', 'my', 'flight', 'watching', '1999', 'and', '2011', 'womens', 'world', 'cup', 'finals', 'throwback', 'bestflightever']"
americanair greatest newark gate agents ever david deane norma sedholm and luz calderon just made me feel like a king AmericanAirlines,1,"['americanair', 'greatest', 'newark', 'gate', 'agents', 'ever', 'david', 'deane', 'norma', 'sedholm', 'and', 'luz', 'calderon', 'just', 'made', 'me', 'feel', 'like', 'a', 'king', 'AmericanAirlines']"
